-1.342287,2.821135,-0.923885,-0.343904,-0.445851,-0.416480,-0.448438,-0.900601,-0.117001
0.788952,-0.689615,0.902745,0.549829,0.375270,0.375980,0.456634,0.194571,-0.117001
0.055247,-0.216834,0.902745,0.699014,0.650560,0.505703,0.715600,-0.546987,-0.117001
0.474507,-0.684934,0.426233,0.288986,0.000307,0.033581,0.051182,1.567485,-0.821176
-1.267419,0.962778,0.664489,-0.088094,0.268477,0.120945,0.310148,-0.644868,1.291351
0.689128,-0.670891,0.982163,-0.277091,-0.578750,-0.499432,-0.516450,1.868026,-0.821176
0.324771,-0.123214,-0.923885,0.435882,0.387136,0.283320,0.367696,-0.726216,-0.117001
0.554366,-0.755149,0.029139,-0.140720,0.700397,0.465992,0.786227,-0.635654,-0.821176
-0.718388,0.944054,1.855769,-1.125062,-1.150687,-1.123340,-1.144246,-1.775054,-0.117001
0.788952,-0.834726,0.505651,-0.446411,-0.630960,-0.420010,-0.584461,0.728520,-0.821176
-1.352270,1.032993,1.855769,-0.221262,-0.134964,-0.226748,-0.152851,-1.005485,1.291351
1.118371,-1.157715,0.029139,0.422153,0.033532,0.095354,0.119194,0.098638,1.995526
0.863820,-0.708339,0.426233,-0.279379,-0.457717,-0.249693,-0.437975,0.274234,-0.117001
1.118371,-0.736425,1.538094,-0.871540,-0.922862,-0.828594,-0.942828,-0.686516,-0.117001
-0.538705,0.681918,-0.526791,-0.801067,-0.865905,-0.732405,-0.885280,-0.753648,-0.117001
0.704102,-0.483651,-2.115165,3.830969,2.399597,2.358894,2.269395,1.377041,-0.117001
0.604278,-0.834726,0.585070,-0.570426,-0.730634,-0.654747,-0.733562,0.536760,-0.821176
0.768987,-0.493013,-1.956328,3.300587,2.947802,2.754241,2.873648,0.106220,-0.117001
0.564349,-0.694296,0.029139,1.298497,2.181264,0.818098,2.162146,-0.240181,-0.821176
-1.402182,1.065760,-0.844466,0.398357,0.410868,-0.177330,0.461866,0.621952,1.291351
0.254895,-0.146619,-1.082722,0.598337,0.493930,0.820746,0.673747,-0.159096,-0.117001
-1.302358,0.981502,1.141001,-0.569968,-0.581123,-0.502962,-0.560919,-0.711842,1.291351
-1.277402,0.986183,0.982163,0.807012,0.304075,0.045053,0.388623,0.594362,1.291351
-0.453855,-0.287049,-0.923885,0.038667,-0.144457,0.218017,-0.019445,-0.469324,-0.821176
0.599287,-0.722382,-0.367954,-0.918218,-0.868278,-1.030680,-0.921901,0.869418,-0.821176
-1.312340,1.014269,1.141001,0.186936,-0.092247,-0.273519,-0.116230,0.571142,1.291351
-0.169357,-0.577271,-0.367954,-0.290820,-0.410254,-0.224983,-0.443207,1.173118,1.995526
0.749023,-0.858131,0.426233,0.388747,-0.073262,-0.100555,0.009329,1.711701,-0.821176
-1.197543,1.047036,-1.956328,-0.735627,-0.977445,-0.890367,-0.987297,5.063665,-0.117001
0.614260,-0.769192,1.379257,-0.649594,-0.512301,-0.673279,-0.508602,-0.367547,-0.821176
0.684137,-0.872174,-0.367954,-0.106399,0.667172,0.124475,0.663283,-1.244474,1.995526
-1.127666,0.775538,-0.685629,-0.451902,-0.308207,0.268318,-0.359501,-0.256871,-0.821176
0.793943,-0.890898,-0.526791,0.730132,0.204401,0.867517,0.420013,1.465182,-0.821176
1.263116,-1.429213,-1.162141,-0.128822,-0.312953,0.404219,-0.257484,0.610737,1.995526
-0.074524,0.546169,-1.082722,0.186936,0.358658,-0.074963,0.231674,-0.355858,-0.117001
0.599287,-0.853450,0.585070,-0.277091,-0.471956,-0.536496,-0.424896,0.661283,1.995526
1.332992,-1.218568,-1.400397,0.263816,0.228133,0.485406,0.208131,-0.208589,-0.821176
-2.290614,2.413888,1.855769,-0.628086,-0.619094,-0.735935,-0.563534,-1.102207,1.995526
-0.334066,1.889616,1.855769,-1.071063,-1.126955,-1.131282,-1.159940,-0.129610,-0.117001
0.768987,-0.698977,0.187977,0.785504,1.374381,0.805744,1.406175,-0.420410,-0.117001
-1.352270,1.107889,-0.209117,-0.137975,-0.296341,-0.392653,-0.215631,-0.223279,1.291351
0.619252,-0.825364,0.505651,-0.866507,-0.972698,-0.917724,-0.948059,1.378410,-0.821176
0.624243,-0.830045,0.267395,0.388289,0.332553,0.255964,0.391239,0.413395,-0.821176
1.318019,-1.316869,-0.209117,0.682997,0.417988,0.348623,0.571730,0.203996,-0.821176
0.853838,-0.858131,0.426233,-0.386005,-0.137337,0.262141,-0.152851,-0.551620,-0.821176
-1.521970,1.224914,0.346814,-0.541596,-0.683170,-0.660042,-0.686478,0.118488,-0.821176
0.958653,-0.937708,-1.003304,0.343900,-0.267863,-0.026427,-0.189473,2.409346,-0.821176
0.953662,-0.998561,-1.003304,-0.311413,-0.455344,-0.496785,-0.453670,0.316988,-0.821176
-0.848159,1.093846,0.823326,-0.738373,-0.699782,-0.772116,-0.720483,-1.451662,-0.117001
0.010326,0.344886,-0.209117,-0.331548,-0.471956,-0.373239,-0.492907,-0.438944,-0.117001
-1.352270,1.061079,1.855769,-0.171838,-0.498062,-0.534731,-0.430128,0.546079,1.291351
-1.207525,0.827029,-0.367954,0.265647,0.358658,-0.202039,0.482792,-0.200902,-0.821176
0.773979,-0.736425,-0.209117,0.133852,1.025523,2.088857,0.830696,-0.849528,-0.821176
-0.878106,1.098527,-1.479816,-0.490800,-0.334312,-0.690046,-0.398738,-0.615014,-0.117001
0.629234,-0.783235,1.141001,-0.223092,-0.106486,-0.096143,-0.097919,-1.233733,-0.821176
-1.352270,1.051717,1.855769,-0.064755,-0.111232,-0.323820,-0.092687,0.143077,1.291351
-1.037825,1.824082,-0.447373,-0.571799,-0.505181,-0.692694,-0.550455,-1.257269,-0.117001
-0.713397,0.756814,0.187977,-0.326514,-0.467210,-0.546203,-0.393506,-0.367178,-0.117001
-1.197543,0.892563,-0.050279,-0.148500,-0.099367,-0.071433,-0.084840,0.443512,-0.821176
0.654190,-0.698977,1.776350,-0.793745,-0.517047,-0.683869,-0.432744,-1.226520,-0.821176
0.634225,-0.717701,0.585070,-0.161313,0.857027,0.475699,0.888244,-1.022228,-0.821176
-0.049568,-0.544504,0.505651,0.029057,-0.274982,0.503056,-0.304569,0.581567,-0.821176
-1.432129,0.981502,1.855769,0.092209,0.069130,-0.012308,0.069493,-0.021462,1.291351
0.778970,-0.703658,0.743907,0.337493,0.315941,0.424516,0.367696,0.106220,-0.117001
0.544384,-0.755149,-0.526791,-0.634951,-0.130218,-0.281462,-0.048219,-0.708209,-0.821176
0.768987,-0.839407,0.108558,0.981366,0.695650,1.008712,0.778379,0.844251,-0.821176
1.213204,-1.368360,0.823326,-0.452818,-0.142084,0.662783,-0.053450,-1.109368,1.995526
-0.918036,1.407473,0.982163,-0.484393,-0.524167,-0.465898,-0.435359,-0.815988,-0.117001
-1.392199,0.976821,-1.479816,-0.987318,-0.979818,-0.944198,-1.023918,-0.612276,1.291351
0.973626,-0.558547,-1.797490,2.858983,2.727096,2.066796,2.183073,-0.143300,-0.117001
0.729058,-0.848769,0.664489,-0.402937,-0.457717,-0.519729,-0.430128,0.265284,-0.821176
0.903750,-0.895579,-1.082722,-0.775898,-0.645199,-0.934491,-0.657704,0.259281,-0.821176
-0.448864,0.780219,0.902745,0.483474,0.553259,0.597480,0.634509,-0.888438,-0.117001
0.943679,-0.713020,-1.003304,0.253291,-0.158696,-0.009660,-0.092687,0.872999,-0.117001
0.848847,-0.727063,0.346814,0.861011,0.422734,0.540120,0.692057,0.911067,-0.821176
-0.129427,0.536807,0.505651,-0.387835,-0.429239,-0.434129,-0.372580,-0.710209,-0.117001
0.768987,-0.825364,-1.003304,-0.151246,-0.343805,-0.050254,-0.294105,1.084030,-0.821176
-1.437120,1.000226,1.855769,-0.203872,0.211521,-0.286757,0.223826,-0.437154,1.291351
0.429586,-0.624081,-0.685629,-0.480732,-0.832681,-0.640628,-0.759721,1.409581,-0.821176
1.198230,-1.358998,1.855769,-1.019810,-0.937101,-0.981262,-0.932364,-1.082621,1.995526
-1.127666,0.798943,-0.606210,1.724084,1.647297,4.078831,1.924107,0.178302,-0.821176
-0.703415,0.915968,-2.115165,1.100805,0.702770,1.199326,0.752221,0.409236,-0.117001
1.263116,-1.354317,0.346814,0.569049,0.550886,0.761620,0.799306,-0.098124,1.995526
-0.039586,0.681918,-0.923885,-0.620764,-0.673677,-0.633568,-0.608003,-0.169100,-0.117001
-1.771530,2.296863,-0.447373,-0.707255,-0.761485,-0.781823,-0.780647,-1.053872,-0.117001
-1.447102,0.981502,1.696931,-0.450072,-0.678424,-0.691811,-0.720483,3.574757,1.995526
0.798935,-0.914303,-0.209117,-0.467004,-0.583496,-0.639745,-0.676014,0.863153,-0.821176
-0.838177,0.995545,-0.526791,-0.094501,-0.286848,-0.117322,-0.283642,-0.247605,-0.117001
-0.768300,1.552584,-1.162141,0.572710,0.835668,0.357448,0.901323,-1.077987,-0.117001
-0.114454,0.513402,1.299838,-0.783220,-0.728260,-0.554145,-0.710020,-1.142592,-0.117001
-0.498776,2.245372,-1.082722,-0.270685,-0.182428,-0.268225,-0.254868,-0.621806,-0.117001
0.848847,-0.717701,-1.082722,1.726372,1.958184,1.706747,2.007813,0.002021,-0.821176
-1.322323,1.004907,1.696931,-0.327887,-0.018678,0.088294,-0.058682,-1.254478,1.291351
0.719076,-0.713020,1.855769,-0.031349,-0.457717,-0.284992,-0.403970,2.772754,-0.821176
0.649199,-0.689615,1.458675,-0.541596,-0.431612,-0.562970,-0.403970,-0.452686,-0.821176
1.178265,-0.848769,-2.115165,0.714573,0.633947,0.457167,0.454018,0.017922,-0.117001
-0.838177,1.093846,0.426233,-0.617103,-0.460091,-0.510904,-0.539992,-1.096047,-0.117001
-1.666715,1.599394,-0.129698,-0.845456,-0.782844,-0.997146,-1.023918,-0.055002,-0.117001
0.818899,-0.797278,0.346814,-0.462428,-0.379402,-0.320290,-0.375196,-0.882857,-0.821176
0.639216,-0.731744,-0.765048,0.172292,1.376754,0.917817,1.330317,-0.701627,-0.821176
0.424595,-0.628762,-0.526791,0.288070,-0.021051,0.150067,-0.014213,1.140263,-0.821176
-0.828194,1.009588,-0.447373,-0.298142,-0.270236,-0.200274,-0.288874,-0.577999,-0.117001
-0.952974,1.351301,0.426233,-0.034552,-0.096993,0.139477,0.079956,-0.375340,-0.117001
0.808917,-0.834726,-1.241560,1.979894,2.107695,2.177105,2.290321,0.137601,-0.821176
-0.009639,0.223180,0.267395,-0.862388,-0.899130,-0.795060,-0.900975,-0.853582,-0.117001
-1.002886,1.650885,0.585070,-0.654628,-0.808949,-0.783588,-0.772800,-0.268560,-0.117001
-1.427138,1.000226,1.855769,-0.100907,0.194908,-0.209099,0.239521,-0.780553,1.291351
-2.325552,2.296863,1.855769,0.026311,-0.201413,-0.240868,-0.168546,-0.416251,1.995526
0.629234,-0.717701,0.346814,-0.855981,-0.452971,-0.447366,-0.508602,-1.140538,-0.821176
0.150079,0.120198,-0.844466,-0.357632,-0.270236,0.365390,-0.281026,-1.113054,-0.117001
0.654190,-0.792597,1.299838,-0.712288,-0.759112,-0.507374,-0.686478,-0.853582,-0.821176
0.639216,-0.769192,0.823326,-0.758508,-0.718768,-0.501197,-0.689094,-0.693150,-0.821176
-0.688441,0.930011,-1.400397,1.072890,0.655306,0.449225,0.488024,-0.087962,-0.117001
0.863820,-0.928346,-1.956328,-0.451902,-0.194294,-0.348530,-0.231326,-0.866114,-0.821176
-0.698423,0.948735,-0.606210,0.056514,0.223387,-0.145561,0.200284,-0.973261,-0.117001
-1.586856,1.323215,-1.241560,0.771775,1.144182,1.006947,0.597888,-0.450949,-0.821176
0.724067,-0.755149,-0.288535,0.008464,0.047771,0.036228,0.066877,-0.430835,-0.821176
-1.212516,0.911287,-1.797490,0.809300,0.425107,0.570124,0.493255,1.023532,-0.821176
0.679146,-0.778554,1.855769,0.724640,0.878385,2.035027,1.026882,-0.358596,-0.821176
-0.743344,0.724047,0.108558,-0.015332,-0.073262,0.058290,-0.069145,-0.410827,-0.117001
-0.448864,-0.436841,-0.367954,-0.114178,-0.362790,-0.329998,-0.307184,0.309775,1.995526
-1.412164,0.930011,1.220419,-0.465631,-0.417373,-0.318525,-0.430128,0.080368,1.995526
0.719076,-0.755149,0.982163,-0.870625,-0.825561,-0.758879,-0.806805,-0.837102,-0.821176
0.115141,0.265309,-1.320978,-0.459682,-0.379402,-0.107615,-0.482444,-0.967680,-0.117001
1.168283,-1.143672,-0.526791,-0.037756,-0.215653,-0.245280,-0.202552,-0.124556,-0.821176
0.744032,-0.806640,0.108558,0.284867,0.959074,1.164027,1.034729,-0.531981,-0.821176
-0.149392,0.527445,0.426233,-0.451902,-0.509927,-0.446484,-0.479828,-0.524504,-0.117001
0.744032,-0.759830,0.346814,-0.707255,-0.723514,-0.472076,-0.715252,-0.580895,-0.821176
1.308036,-1.316869,-0.844466,0.183733,0.128459,0.422751,0.249984,-0.036205,-0.821176
0.599287,-0.713020,1.061582,1.318632,1.046882,0.386569,1.196910,2.481533,-0.821176
2.001812,-1.326231,-1.082722,-0.670645,-0.498062,-0.353824,-0.526913,-1.307342,-0.117001
1.183257,-1.054733,-1.162141,1.260972,0.671918,0.816333,0.812385,0.621057,-0.821176
0.689128,-0.867493,0.029139,-0.742949,-0.346178,-0.301759,-0.479828,-1.067457,1.995526
0.878794,-0.933027,-1.003304,-0.106399,-0.448225,-0.491490,-0.445823,3.760778,-0.821176
0.629234,-0.727063,-0.209117,-0.470207,-0.009186,0.390982,-0.006365,-0.614645,-0.821176
0.654190,-0.806640,0.823326,-0.764000,-0.668931,-0.460603,-0.636777,-1.035865,-0.821176
-1.347279,0.789581,0.664489,-0.013502,-0.009186,-0.069668,0.019793,0.802392,1.995526
-0.613573,0.897244,-0.844466,-0.381886,-0.481449,-0.277932,-0.445823,-0.372286,-0.117001
-1.207525,0.887882,-0.288535,1.266921,0.951954,1.240802,1.107972,0.616634,-0.821176
1.627473,-0.703658,-0.685629,-0.130195,0.043025,-0.183507,-0.048219,-1.192506,-0.117001
-0.558670,-0.067042,-1.003304,0.013498,-0.208533,-0.195862,-0.184241,0.140234,-0.821176
1.218195,-0.652167,-0.923885,0.087632,-0.075635,-0.663572,-0.589692,0.729310,-0.117001
-1.232481,0.789581,-0.129698,0.086717,-0.206160,-0.146443,-0.158083,0.990730,-0.821176
0.773979,-0.895579,-0.526791,2.840678,2.772187,2.628930,2.863185,0.302298,-0.821176
-1.357261,1.056398,1.855769,-0.758508,-0.861159,-0.927431,-0.906206,0.682555,1.291351
-1.352270,1.257681,-1.320978,0.902655,1.108584,0.766032,1.204757,-0.219488,1.291351
0.704102,-0.689615,1.141001,-0.622595,-0.740126,-0.776528,-0.759721,0.147763,-0.821176
0.898758,-0.736425,-0.129698,-0.209821,0.216267,0.841925,0.239521,-0.997534,-0.117001
0.709093,-0.727063,1.538094,0.485305,0.660052,0.901050,0.752221,-0.248710,-0.821176
-0.833186,1.018950,-1.797490,0.570422,0.622082,0.788977,0.752221,-0.164098,-0.117001
0.609269,-0.830045,-0.367954,-0.227668,-0.134964,-0.400595,-0.213015,0.271023,-0.821176
1.248142,-1.232611,-1.956328,2.982083,3.151896,2.073855,3.135230,0.570668,-0.821176
-0.942992,1.360663,1.538094,-0.748441,-0.789963,-0.723580,-0.848658,-1.072985,-0.117001
-1.007877,1.646204,1.538094,-0.390581,-0.329565,-0.429717,-0.328111,-1.161494,-0.117001
-1.172587,0.775538,0.426233,-0.774983,-0.956086,-0.923901,-0.942828,0.687293,-0.821176
-1.521970,1.547903,-1.241560,-0.966726,-0.970325,-1.067744,-1.071003,-1.224519,-0.117001
0.768987,-0.727063,0.664489,-0.851863,-0.851666,-0.616801,-0.827732,-0.327057,-0.117001
0.155071,-0.638124,1.061582,-0.786423,-0.792336,-0.909782,-0.772800,0.071470,1.995526
0.629234,-0.755149,1.855769,-0.368158,-0.229892,-0.210864,-0.207783,-1.383582,-0.821176
-0.923027,0.986183,0.505651,-0.842253,-0.963206,-0.981262,-0.908822,-0.379710,-0.117001
-1.626785,1.295129,0.664489,-0.191974,-0.206160,-0.358237,-0.186857,-0.394610,-0.821176
1.492711,-1.190482,0.585070,-0.752559,-0.744873,-0.962730,-0.976833,-0.454002,-0.117001
-0.294137,1.594713,-0.844466,-0.272973,-0.322446,-0.948610,-0.968986,0.084317,-0.117001
-1.332305,1.028312,0.982163,-0.027688,-0.312953,-0.556793,-0.322879,1.097720,1.291351
-1.337296,1.009588,1.855769,-0.593765,-0.348551,-0.299111,-0.356885,-0.889912,1.291351
-1.442111,0.953416,-1.003304,0.336578,1.336410,0.550709,1.364322,0.136443,1.995526
0.199991,-0.666210,0.346814,-0.731051,-0.668931,0.006224,-0.594924,-0.400613,1.995526
0.554366,-0.240239,-1.003304,0.662404,0.650560,0.536590,0.440939,-0.332059,-0.117001
0.803926,-0.844088,-0.844466,-0.260617,0.550886,-0.489725,0.108730,-0.389450,-0.821176
0.893767,-0.830045,-1.003304,0.802436,0.289836,0.636309,0.349385,1.200076,-0.821176
-1.187560,0.630427,0.426233,0.507271,0.997045,0.173894,0.791458,-0.377288,1.995526
-1.152622,0.845753,-0.209117,-0.533359,-0.450598,-0.296464,-0.469365,0.755320,-0.821176
-1.247455,1.042355,-0.923885,-0.702221,-0.744873,-0.977732,-0.762336,-0.148407,1.291351
-0.853150,1.084484,1.379257,-0.737000,-0.493315,-0.278814,-0.435359,-1.358836,-0.117001
0.739040,-0.736425,0.743907,0.271596,0.717009,1.817939,0.856854,-0.654029,-0.821176
-1.422146,0.995545,1.379257,-0.222634,0.662426,0.573653,0.804537,-1.310395,1.291351
-0.034595,0.335524,-0.447373,0.249630,0.059637,0.088294,0.223826,-0.031782,-0.117001
0.719076,-0.811321,0.585070,-0.376395,-0.445851,-0.475605,-0.398738,-0.202376,-0.821176
-1.122675,0.747452,-0.447373,0.846825,0.109474,0.528647,0.210747,1.922153,-0.821176
1.153309,-1.256016,-1.082722,-0.732424,-0.922862,-0.908899,-0.895743,1.033642,1.995526
-0.947983,1.355982,1.141001,0.264732,0.444093,0.860457,0.328459,-1.268221,-0.117001
-1.222499,0.892563,0.187977,-0.639069,-0.649945,-0.622978,-0.689094,-0.176998,1.291351
-1.262428,1.220233,-1.241560,2.164773,1.196392,1.560257,1.264921,0.757690,1.291351
0.868811,-0.759830,-1.003304,3.116166,2.639288,3.076343,2.706236,0.600206,-0.821176
-0.508758,-0.235558,-1.638653,1.831167,1.224870,1.134023,1.220452,0.424610,-0.821176
0.634225,-0.717701,0.664489,1.221159,3.422439,2.179752,3.595613,-0.949831,-0.821176
-1.267419,0.944054,-0.844466,0.777267,0.641067,0.543649,0.613583,-0.202745,1.291351
-1.187560,0.457230,0.187977,-0.412089,-0.683170,-0.818887,-0.861737,1.322809,1.995526
-1.127666,0.649151,-0.526791,-0.335667,-0.445851,-0.586797,-0.464133,-0.481908,-0.821176
-1.342287,1.028312,1.855769,-0.546172,-0.538406,-0.675044,-0.542608,-0.452107,1.291351
-1.541935,1.234276,-1.003304,-0.509563,-0.545525,-0.836536,-0.482444,-0.895915,-0.821176
